プロット タイトル: site17_spot131_2024,,,,,,
#,"日付 時間, GMT+09:00","温度, °C (LGR S/N: 21155732, SEN S/N: 21155732)",カプラー取り外し (LGR S/N: 21155732),カプラー取り付け (LGR S/N: 21155732),ホスト接続 (LGR S/N: 21155732),ファイルの終わり (LGR S/N: 21155732)
7899,09/18/24 10:00:00 午前,29.715,,,,
7900,09/18/24 11:00:00 午前,29.84,,,,
7901,09/18/24 12:00:00 午後,29.865,,,,
7902,09/18/24 01:00:00 午後,30.016,,,,
7903,09/18/24 02:00:00 午後,29.715,,,,
7904,09/18/24 03:00:00 午後,29.966,,,,
7905,09/18/24 04:00:00 午後,29.966,,,,
7906,09/18/24 05:00:00 午後,29.815,,,,
7907,09/18/24 06:00:00 午後,30.016,,,,
7908,09/18/24 07:00:00 午後,30.066,,,,
7909,09/18/24 08:00:00 午後,30.167,,,,
7910,09/18/24 09:00:00 午後,29.941,,,,
7911,09/18/24 10:00:00 午後,30.016,,,,
7912,09/18/24 11:00:00 午後,30.091,,,,
7913,09/19/24 12:00:00 午前,30.142,,,,
7914,09/19/24 01:00:00 午前,29.19,,,,
7915,09/19/24 02:00:00 午前,29.29,,,,
7916,09/19/24 03:00:00 午前,30.217,,,,
7917,09/19/24 04:00:00 午前,29.941,,,,
7918,09/19/24 05:00:00 午前,29.54,,,,
7919,09/19/24 06:00:00 午前,29.84,,,,
7920,09/19/24 07:00:00 午前,30.091,,,,
7921,09/19/24 08:00:00 午前,30.192,,,,
7922,09/19/24 09:00:00 午前,30.117,,,,
7923,09/19/24 10:00:00 午前,30.293,,,,
7924,09/19/24 11:00:00 午前,30.369,,,,
7925,09/19/24 12:00:00 午後,30.268,,,,
7926,09/19/24 01:00:00 午後,30.243,,,,
7927,09/19/24 02:00:00 午後,28.692,,,,
7928,09/19/24 03:00:00 午後,29.815,,,,
7929,09/19/24 04:00:00 午後,29.365,,,,
7930,09/19/24 05:00:00 午後,29.464,,,,
7931,09/19/24 06:00:00 午後,29.59,,,,
7932,09/19/24 07:00:00 午後,29.916,,,,
7933,09/19/24 08:00:00 午後,30.142,,,,
7934,09/19/24 09:00:00 午後,30.041,,,,
7935,09/19/24 10:00:00 午後,30.142,,,,
7936,09/19/24 11:00:00 午後,30.268,,,,
7937,09/20/24 12:00:00 午前,30.293,,,,
7938,09/20/24 01:00:00 午前,30.293,,,,
7939,09/20/24 02:00:00 午前,30.243,,,,
7940,09/20/24 03:00:00 午前,30.217,,,,
7941,09/20/24 04:00:00 午前,30.268,,,,
7942,09/20/24 05:00:00 午前,30.217,,,,
7943,09/20/24 06:00:00 午前,30.041,,,,
7944,09/20/24 07:00:00 午前,30.066,,,,
7945,09/20/24 08:00:00 午前,30.091,,,,
7946,09/20/24 09:00:00 午前,30.268,,,,
7947,09/20/24 10:00:00 午前,30.293,,,,
7948,09/20/24 11:00:00 午前,29.765,,,,
7949,09/20/24 12:00:00 午後,29.865,,,,
7950,09/20/24 01:00:00 午後,29.74,,,,
7951,09/20/24 02:00:00 午後,29.64,,,,
7952,09/20/24 03:00:00 午後,28.866,,,,
7953,09/20/24 04:00:00 午後,28.866,,,,
7954,09/20/24 05:00:00 午後,29.565,,,,
7955,09/20/24 06:00:00 午後,29.49,,,,
7956,09/20/24 07:00:00 午後,29.615,,,,
7957,09/20/24 08:00:00 午後,29.59,,,,
7958,09/20/24 09:00:00 午後,29.74,,,,
7959,09/20/24 10:00:00 午後,29.865,,,,
7960,09/20/24 11:00:00 午後,29.865,,,,
7961,09/21/24 12:00:00 午前,29.916,,,,
7962,09/21/24 01:00:00 午前,29.916,,,,
7963,09/21/24 02:00:00 午前,30.016,,,,
7964,09/21/24 03:00:00 午前,30.091,,,,
7965,09/21/24 04:00:00 午前,30.016,,,,
7966,09/21/24 05:00:00 午前,30.192,,,,
7967,09/21/24 06:00:00 午前,29.941,,,,
7968,09/21/24 07:00:00 午前,30.192,,,,
7969,09/21/24 08:00:00 午前,30.016,,,,
7970,09/21/24 09:00:00 午前,30.041,,,,
7971,09/21/24 10:00:00 午前,30.091,,,,
7972,09/21/24 11:00:00 午前,29.941,,,,
7973,09/21/24 12:00:00 午後,29.515,,,,
7974,09/21/24 01:00:00 午後,29.464,,,,
7975,09/21/24 02:00:00 午後,29.414,,,,
7976,09/21/24 03:00:00 午後,29.615,,,,
7977,09/21/24 04:00:00 午後,29.165,,,,
7978,09/21/24 05:00:00 午後,28.642,,,,
7979,09/21/24 06:00:00 午後,29.015,,,,
7980,09/21/24 07:00:00 午後,29.54,,,,
7981,09/21/24 08:00:00 午後,28.916,,,,
7982,09/21/24 09:00:00 午後,30.117,,,,
7983,09/21/24 10:00:00 午後,30.117,,,,
7984,09/21/24 11:00:00 午後,30.117,,,,
7985,09/22/24 12:00:00 午前,30.066,,,,
7986,09/22/24 01:00:00 午前,29.916,,,,
7987,09/22/24 02:00:00 午前,30.016,,,,
7988,09/22/24 03:00:00 午前,30.016,,,,
7989,09/22/24 04:00:00 午前,29.79,,,,
7990,09/22/24 05:00:00 午前,29.916,,,,
7991,09/22/24 06:00:00 午前,30.041,,,,
7992,09/22/24 07:00:00 午前,29.941,,,,
7993,09/22/24 08:00:00 午前,29.941,,,,
7994,09/22/24 09:00:00 午前,29.941,,,,
7995,09/22/24 10:00:00 午前,30.066,,,,
7996,09/22/24 11:00:00 午前,30.091,,,,
7997,09/22/24 12:00:00 午後,30.041,,,,
7998,09/22/24 01:00:00 午後,30.016,,,,
7999,09/22/24 02:00:00 午後,30.091,,,,
8000,09/22/24 03:00:00 午後,30.066,,,,
8001,09/22/24 04:00:00 午後,29.54,,,,
8002,09/22/24 05:00:00 午後,29.665,,,,
8003,09/22/24 06:00:00 午後,30.041,,,,
8004,09/22/24 07:00:00 午後,29.865,,,,
8005,09/22/24 08:00:00 午後,29.966,,,,
8006,09/22/24 09:00:00 午後,29.941,,,,
8007,09/22/24 10:00:00 午後,29.991,,,,
8008,09/22/24 11:00:00 午後,30.091,,,,
8009,09/23/24 12:00:00 午前,30.066,,,,
8010,09/23/24 01:00:00 午前,30.041,,,,
8011,09/23/24 02:00:00 午前,30.066,,,,
8012,09/23/24 03:00:00 午前,30.016,,,,
8013,09/23/24 04:00:00 午前,29.715,,,,
8014,09/23/24 05:00:00 午前,29.991,,,,
8015,09/23/24 06:00:00 午前,29.991,,,,
8016,09/23/24 07:00:00 午前,29.991,,,,
8017,09/23/24 08:00:00 午前,29.941,,,,
8018,09/23/24 09:00:00 午前,29.941,,,,
8019,09/23/24 10:00:00 午前,30.117,,,,
8020,09/23/24 11:00:00 午前,30.117,,,,
8021,09/23/24 12:00:00 午後,30.192,,,,
8022,09/23/24 01:00:00 午後,30.217,,,,
8023,09/23/24 02:00:00 午後,30.268,,,,
8024,09/23/24 03:00:00 午後,30.394,,,,
8025,09/23/24 04:00:00 午後,30.343,,,,
8026,09/23/24 05:00:00 午後,30.142,,,,
8027,09/23/24 06:00:00 午後,30.343,,,,
8028,09/23/24 07:00:00 午後,30.293,,,,
8029,09/23/24 08:00:00 午後,30.142,,,,
8030,09/23/24 09:00:00 午後,29.916,,,,
8031,09/23/24 10:00:00 午後,29.815,,,,
8032,09/23/24 11:00:00 午後,30.117,,,,
8033,09/24/24 12:00:00 午前,30.167,,,,
8034,09/24/24 01:00:00 午前,30.066,,,,
8035,09/24/24 02:00:00 午前,30.066,,,,
8036,09/24/24 03:00:00 午前,30.142,,,,
8037,09/24/24 04:00:00 午前,30.167,,,,
8038,09/24/24 05:00:00 午前,30.167,,,,
8039,09/24/24 06:00:00 午前,30.167,,,,
8040,09/24/24 07:00:00 午前,30.167,,,,
8041,09/24/24 08:00:00 午前,30.167,,,,
8042,09/24/24 09:00:00 午前,30.192,,,,
8043,09/24/24 10:00:00 午前,30.192,,,,
8044,09/24/24 11:00:00 午前,30.268,,,,
8045,09/24/24 12:00:00 午後,30.268,,,,
8046,09/24/24 01:00:00 午後,30.268,,,,
8047,09/24/24 02:00:00 午後,30.293,,,,
8048,09/24/24 03:00:00 午後,30.318,,,,
8049,09/24/24 04:00:00 午後,30.268,,,,
8050,09/24/24 05:00:00 午後,30.243,,,,
8051,09/24/24 06:00:00 午後,30.192,,,,
8052,09/24/24 07:00:00 午後,30.142,,,,
8053,09/24/24 08:00:00 午後,30.142,,,,
8054,09/24/24 09:00:00 午後,30.117,,,,
8055,09/24/24 10:00:00 午後,30.091,,,,
8056,09/24/24 11:00:00 午後,30.091,,,,
8057,09/25/24 12:00:00 午前,30.142,,,,
8058,09/25/24 01:00:00 午前,29.815,,,,
8059,09/25/24 02:00:00 午前,29.991,,,,
8060,09/25/24 03:00:00 午前,29.79,,,,
8061,09/25/24 04:00:00 午前,30.091,,,,
8062,09/25/24 05:00:00 午前,30.117,,,,
8063,09/25/24 06:00:00 午前,30.117,,,,
8064,09/25/24 07:00:00 午前,30.091,,,,
8065,09/25/24 08:00:00 午前,30.091,,,,
8066,09/25/24 09:00:00 午前,30.142,,,,
8067,09/25/24 10:00:00 午前,30.217,,,,
8068,09/25/24 11:00:00 午前,30.217,,,,
8069,09/25/24 12:00:00 午後,30.268,,,,
8070,09/25/24 01:00:00 午後,30.444,,,,
8071,09/25/24 02:00:00 午後,30.369,,,,
8072,09/25/24 03:00:00 午後,30.52,,,,
8073,09/25/24 04:00:00 午後,30.545,,,,
8074,09/25/24 05:00:00 午後,30.596,,,,
8075,09/25/24 06:00:00 午後,30.495,,,,
8076,09/25/24 07:00:00 午後,30.343,,,,
8077,09/25/24 08:00:00 午後,30.343,,,,
8078,09/25/24 09:00:00 午後,30.293,,,,
8079,09/25/24 10:00:00 午後,30.268,,,,
8080,09/25/24 11:00:00 午後,30.243,,,,
8081,09/26/24 12:00:00 午前,30.243,,,,
8082,09/26/24 01:00:00 午前,30.117,,,,
8083,09/26/24 02:00:00 午前,29.991,,,,
8084,09/26/24 03:00:00 午前,30.016,,,,
8085,09/26/24 04:00:00 午前,30.117,,,,
8086,09/26/24 05:00:00 午前,30.091,,,,
8087,09/26/24 06:00:00 午前,30.091,,,,
8088,09/26/24 07:00:00 午前,30.066,,,,
8089,09/26/24 08:00:00 午前,30.091,,,,
8090,09/26/24 09:00:00 午前,30.142,,,,
8091,09/26/24 10:00:00 午前,30.167,,,,
8092,09/26/24 11:00:00 午前,30.217,,,,
8093,09/26/24 12:00:00 午後,30.293,,,,
8094,09/26/24 01:00:00 午後,30.293,,,,
8095,09/26/24 02:00:00 午後,30.293,,,,
8096,09/26/24 03:00:00 午後,30.369,,,,
8097,09/26/24 04:00:00 午後,30.343,,,,
8098,09/26/24 05:00:00 午後,30.293,,,,
8099,09/26/24 06:00:00 午後,30.243,,,,
8100,09/26/24 07:00:00 午後,30.192,,,,
8101,09/26/24 08:00:00 午後,30.192,,,,
8102,09/26/24 09:00:00 午後,30.117,,,,
8103,09/26/24 10:00:00 午後,30.117,,,,
8104,09/26/24 11:00:00 午後,30.041,,,,
8105,09/27/24 12:00:00 午前,29.966,,,,
8106,09/27/24 01:00:00 午前,29.966,,,,
8107,09/27/24 02:00:00 午前,29.966,,,,
8108,09/27/24 03:00:00 午前,29.966,,,,
8109,09/27/24 04:00:00 午前,29.941,,,,
8110,09/27/24 05:00:00 午前,29.916,,,,
8111,09/27/24 06:00:00 午前,29.916,,,,
8112,09/27/24 07:00:00 午前,30.016,,,,
8113,09/27/24 08:00:00 午前,30.142,,,,
8114,09/27/24 09:00:00 午前,30.217,,,,
8115,09/27/24 10:00:00 午前,30.293,,,,
8116,09/27/24 11:00:00 午前,30.343,,,,
8117,09/27/24 12:00:00 午後,30.394,,,,
8118,09/27/24 01:00:00 午後,30.394,,,,
8119,09/27/24 02:00:00 午後,30.444,,,,
8120,09/27/24 03:00:00 午後,30.444,,,,
8121,09/27/24 04:00:00 午後,30.419,,,,
8122,09/27/24 05:00:00 午後,30.394,,,,
8123,09/27/24 06:00:00 午後,30.343,,,,
8124,09/27/24 07:00:00 午後,30.293,,,,
8125,09/27/24 08:00:00 午後,30.268,,,,
8126,09/27/24 09:00:00 午後,30.217,,,,
8127,09/27/24 10:00:00 午後,30.192,,,,
8128,09/27/24 11:00:00 午後,30.142,,,,
8129,09/28/24 12:00:00 午前,30.142,,,,
8130,09/28/24 01:00:00 午前,30.142,,,,
8131,09/28/24 02:00:00 午前,30.117,,,,
8132,09/28/24 03:00:00 午前,30.066,,,,
8133,09/28/24 04:00:00 午前,29.991,,,,
8134,09/28/24 05:00:00 午前,30.041,,,,
8135,09/28/24 06:00:00 午前,30.041,,,,
8136,09/28/24 07:00:00 午前,30.117,,,,
8137,09/28/24 08:00:00 午前,30.217,,,,
8138,09/28/24 09:00:00 午前,30.268,,,,
8139,09/28/24 10:00:00 午前,30.369,,,,
8140,09/28/24 11:00:00 午前,30.369,,,,
8141,09/28/24 12:00:00 午後,30.419,,,,
8142,09/28/24 01:00:00 午後,30.369,,,,
8143,09/28/24 02:00:00 午後,30.369,,,,
8144,09/28/24 03:00:00 午後,30.369,,,,
8145,09/28/24 04:00:00 午後,30.394,,,,
8146,09/28/24 05:00:00 午後,30.343,,,,
8147,09/28/24 06:00:00 午後,30.318,,,,
8148,09/28/24 07:00:00 午後,30.343,,,,
8149,09/28/24 08:00:00 午後,30.318,,,,
8150,09/28/24 09:00:00 午後,30.293,,,,
8151,09/28/24 10:00:00 午後,30.268,,,,
8152,09/28/24 11:00:00 午後,29.966,,,,
8153,09/29/24 12:00:00 午前,29.966,,,,
8154,09/29/24 01:00:00 午前,29.941,,,,
8155,09/29/24 02:00:00 午前,29.815,,,,
8156,09/29/24 03:00:00 午前,29.916,,,,
8157,09/29/24 04:00:00 午前,29.941,,,,
8158,09/29/24 05:00:00 午前,30.066,,,,
8159,09/29/24 06:00:00 午前,30.117,,,,
8160,09/29/24 07:00:00 午前,30.091,,,,
8161,09/29/24 08:00:00 午前,30.066,,,,
8162,09/29/24 09:00:00 午前,30.167,,,,
8163,09/29/24 10:00:00 午前,30.142,,,,
8164,09/29/24 11:00:00 午前,30.192,,,,
8165,09/29/24 12:00:00 午後,29.54,,,,
8166,09/29/24 01:00:00 午後,29.34,,,,
8167,09/29/24 02:00:00 午後,29.365,,,,
8168,09/29/24 03:00:00 午後,29.265,,,,
8169,09/29/24 04:00:00 午後,29.865,,,,
8170,09/29/24 05:00:00 午後,30.041,,,,
8171,09/29/24 06:00:00 午後,29.941,,,,
8172,09/29/24 07:00:00 午後,30.016,,,,
8173,09/29/24 08:00:00 午後,30.041,,,,
8174,09/29/24 09:00:00 午後,30.066,,,,
8175,09/29/24 10:00:00 午後,29.916,,,,
8176,09/29/24 11:00:00 午後,29.84,,,,
8177,09/30/24 12:00:00 午前,29.59,,,,
8178,09/30/24 01:00:00 午前,29.765,,,,
8179,09/30/24 02:00:00 午前,29.89,,,,
8180,09/30/24 03:00:00 午前,29.991,,,,
8181,09/30/24 04:00:00 午前,29.991,,,,
8182,09/30/24 05:00:00 午前,29.916,,,,
8183,09/30/24 06:00:00 午前,29.865,,,,
8184,09/30/24 07:00:00 午前,29.865,,,,
8185,09/30/24 08:00:00 午前,29.941,,,,
8186,09/30/24 09:00:00 午前,29.966,,,,
8187,09/30/24 10:00:00 午前,29.991,,,,
8188,09/30/24 11:00:00 午前,29.966,,,,
8189,09/30/24 12:00:00 午後,29.966,,,,
8190,09/30/24 01:00:00 午後,29.665,,,,
8191,09/30/24 02:00:00 午後,29.815,,,,
8192,09/30/24 03:00:00 午後,29.84,,,,
8193,09/30/24 04:00:00 午後,29.865,,,,
8194,09/30/24 05:00:00 午後,29.765,,,,
8195,09/30/24 06:00:00 午後,29.916,,,,
8196,09/30/24 07:00:00 午後,29.865,,,,
8197,09/30/24 08:00:00 午後,29.89,,,,
8198,09/30/24 09:00:00 午後,29.916,,,,
8199,09/30/24 10:00:00 午後,29.865,,,,
8200,09/30/24 11:00:00 午後,29.89,,,,
8201,10/01/24 12:00:00 午前,29.84,,,,
8202,10/01/24 01:00:00 午前,29.966,,,,
8203,10/01/24 02:00:00 午前,29.966,,,,
8204,10/01/24 03:00:00 午前,29.991,,,,
8205,10/01/24 04:00:00 午前,30.066,,,,
8206,10/01/24 05:00:00 午前,30.091,,,,
8207,10/01/24 06:00:00 午前,29.74,,,,
8208,10/01/24 07:00:00 午前,29.765,,,,
8209,10/01/24 08:00:00 午前,30.066,,,,
8210,10/01/24 09:00:00 午前,30.142,,,,
8211,10/01/24 10:00:00 午前,30.016,,,,
8212,10/01/24 11:00:00 午前,30.016,,,,
8213,10/01/24 12:00:00 午後,29.941,,,,
8214,10/01/24 01:00:00 午後,29.865,,,,
8215,10/01/24 02:00:00 午後,30.016,,,,
8216,10/01/24 03:00:00 午後,30.142,,,,
8217,10/01/24 04:00:00 午後,30.117,,,,
8218,10/01/24 05:00:00 午後,30.091,,,,
8219,10/01/24 06:00:00 午後,30.066,,,,
8220,10/01/24 07:00:00 午後,30.041,,,,
8221,10/01/24 08:00:00 午後,30.041,,,,
8222,10/01/24 09:00:00 午後,30.066,,,,
8223,10/01/24 10:00:00 午後,30.041,,,,
8224,10/01/24 11:00:00 午後,30.041,,,,
8225,10/02/24 12:00:00 午前,30.041,,,,
8226,10/02/24 01:00:00 午前,30.117,,,,
8227,10/02/24 02:00:00 午前,30.117,,,,
8228,10/02/24 03:00:00 午前,30.142,,,,
8229,10/02/24 04:00:00 午前,30.117,,,,
8230,10/02/24 05:00:00 午前,30.117,,,,
8231,10/02/24 06:00:00 午前,29.966,,,,
8232,10/02/24 07:00:00 午前,29.991,,,,
8233,10/02/24 08:00:00 午前,30.066,,,,
8234,10/02/24 09:00:00 午前,30.091,,,,
8235,10/02/24 10:00:00 午前,30.066,,,,
8236,10/02/24 11:00:00 午前,30.041,,,,
8237,10/02/24 12:00:00 午後,30.041,,,,
8238,10/02/24 01:00:00 午後,29.941,,,,
8239,10/02/24 02:00:00 午後,29.941,,,,
8240,10/02/24 03:00:00 午後,30.016,,,,
8241,10/02/24 04:00:00 午後,29.941,,,,
8242,10/02/24 05:00:00 午後,29.916,,,,
8243,10/02/24 06:00:00 午後,29.865,,,,
8244,10/02/24 07:00:00 午後,29.765,,,,
8245,10/02/24 08:00:00 午後,29.715,,,,
8246,10/02/24 09:00:00 午後,29.79,,,,
8247,10/02/24 10:00:00 午後,29.765,,,,
8248,10/02/24 11:00:00 午後,29.79,,,,
8249,10/03/24 12:00:00 午前,29.79,,,,
8250,10/03/24 01:00:00 午前,29.69,,,,
8251,10/03/24 02:00:00 午前,29.79,,,,
8252,10/03/24 03:00:00 午前,29.991,,,,
8253,10/03/24 04:00:00 午前,29.966,,,,
8254,10/03/24 05:00:00 午前,29.941,,,,
8255,10/03/24 06:00:00 午前,29.79,,,,
8256,10/03/24 07:00:00 午前,29.715,,,,
8257,10/03/24 08:00:00 午前,29.765,,,,
8258,10/03/24 09:00:00 午前,29.815,,,,
8259,10/03/24 10:00:00 午前,29.865,,,,
8260,10/03/24 11:00:00 午前,29.89,,,,
8261,10/03/24 12:00:00 午後,29.865,,,,
8262,10/03/24 01:00:00 午後,29.24,,,,
8263,10/03/24 02:00:00 午後,29.84,,,,
8264,10/03/24 03:00:00 午後,29.916,,,,
8265,10/03/24 04:00:00 午後,29.991,,,,
8266,10/03/24 05:00:00 午後,29.84,,,,
8267,10/03/24 06:00:00 午後,29.865,,,,
8268,10/03/24 07:00:00 午後,29.815,,,,
8269,10/03/24 08:00:00 午後,29.89,,,,
8270,10/03/24 09:00:00 午後,29.966,,,,
8271,10/03/24 10:00:00 午後,30.016,,,,
8272,10/03/24 11:00:00 午後,29.916,,,,
8273,10/04/24 12:00:00 午前,29.941,,,,
8274,10/04/24 01:00:00 午前,29.966,,,,
8275,10/04/24 02:00:00 午前,29.991,,,,
8276,10/04/24 03:00:00 午前,29.991,,,,
8277,10/04/24 04:00:00 午前,29.991,,,,
8278,10/04/24 05:00:00 午前,29.966,,,,
8279,10/04/24 06:00:00 午前,29.865,,,,
8280,10/04/24 07:00:00 午前,29.865,,,,
8281,10/04/24 08:00:00 午前,29.865,,,,
8282,10/04/24 09:00:00 午前,29.916,,,,
8283,10/04/24 10:00:00 午前,29.715,,,,
8284,10/04/24 11:00:00 午前,29.715,,,,
8285,10/04/24 12:00:00 午後,29.74,,,,
8286,10/04/24 01:00:00 午後,29.765,,,,
8287,10/04/24 02:00:00 午後,29.74,,,,
8288,10/04/24 03:00:00 午後,29.715,,,,
8289,10/04/24 04:00:00 午後,29.715,,,,
8290,10/04/24 05:00:00 午後,29.715,,,,
8291,10/04/24 06:00:00 午後,29.59,,,,
8292,10/04/24 07:00:00 午後,29.64,,,,
8293,10/04/24 08:00:00 午後,29.439,,,,
8294,10/04/24 09:00:00 午後,29.615,,,,
8295,10/04/24 10:00:00 午後,29.715,,,,
8296,10/04/24 11:00:00 午後,29.665,,,,
8297,10/05/24 12:00:00 午前,29.59,,,,
8298,10/05/24 01:00:00 午前,29.74,,,,
8299,10/05/24 02:00:00 午前,29.79,,,,
8300,10/05/24 03:00:00 午前,29.79,,,,
8301,10/05/24 04:00:00 午前,29.815,,,,
8302,10/05/24 05:00:00 午前,29.815,,,,
8303,10/05/24 06:00:00 午前,29.79,,,,
8304,10/05/24 07:00:00 午前,29.765,,,,
8305,10/05/24 08:00:00 午前,29.765,,,,
8306,10/05/24 09:00:00 午前,29.715,,,,
8307,10/05/24 10:00:00 午前,29.665,,,,
8308,10/05/24 11:00:00 午前,29.665,,,,
8309,10/05/24 12:00:00 午後,29.615,,,,
8310,10/05/24 01:00:00 午後,29.64,,,,
8311,10/05/24 02:00:00 午後,29.715,,,,
8312,10/05/24 03:00:00 午後,29.74,,,,
8313,10/05/24 04:00:00 午後,29.74,,,,
8314,10/05/24 05:00:00 午後,29.74,,,,
8315,10/05/24 06:00:00 午後,29.74,,,,
8316,10/05/24 07:00:00 午後,29.19,,,,
8317,10/05/24 08:00:00 午後,29.389,,,,
8318,10/05/24 09:00:00 午後,29.59,,,,
8319,10/05/24 10:00:00 午後,29.69,,,,
8320,10/05/24 11:00:00 午後,29.665,,,,
8321,10/06/24 12:00:00 午前,29.54,,,,
8322,10/06/24 01:00:00 午前,29.565,,,,
8323,10/06/24 02:00:00 午前,29.565,,,,
8324,10/06/24 03:00:00 午前,29.54,,,,
8325,10/06/24 04:00:00 午前,29.09,,,,
8326,10/06/24 05:00:00 午前,29.439,,,,
8327,10/06/24 06:00:00 午前,28.742,,,,
8328,10/06/24 07:00:00 午前,28.568,,,,
8329,10/06/24 08:00:00 午前,28.916,,,,
8330,10/06/24 09:00:00 午前,29.015,,,,
8331,10/06/24 10:00:00 午前,29.54,,,,
8332,10/06/24 11:00:00 午前,29.615,,,,
8333,10/06/24 12:00:00 午後,29.715,,,,
8334,10/06/24 01:00:00 午後,29.715,,,,
8335,10/06/24 02:00:00 午後,29.715,,,,
8336,10/06/24 03:00:00 午後,29.79,,,,
8337,10/06/24 04:00:00 午後,29.715,,,,
8338,10/06/24 05:00:00 午後,29.565,,,,
8339,10/06/24 06:00:00 午後,29.665,,,,
8340,10/06/24 07:00:00 午後,29.615,,,,
8341,10/06/24 08:00:00 午後,29.615,,,,
8342,10/06/24 09:00:00 午後,29.615,,,,
8343,10/06/24 10:00:00 午後,29.565,,,,
8344,10/06/24 11:00:00 午後,29.365,,,,
8345,10/07/24 12:00:00 午前,29.515,,,,
8346,10/07/24 01:00:00 午前,29.565,,,,
8347,10/07/24 02:00:00 午前,29.615,,,,
8348,10/07/24 03:00:00 午前,29.64,,,,
8349,10/07/24 04:00:00 午前,29.64,,,,
8350,10/07/24 05:00:00 午前,29.615,,,,
8351,10/07/24 06:00:00 午前,29.565,,,,
8352,10/07/24 07:00:00 午前,29.414,,,,
8353,10/07/24 08:00:00 午前,29.49,,,,
8354,10/07/24 09:00:00 午前,29.665,,,,
8355,10/07/24 10:00:00 午前,29.715,,,,
8356,10/07/24 11:00:00 午前,29.79,,,,
8357,10/07/24 12:00:00 午後,29.765,,,,
8358,10/07/24 01:00:00 午後,29.365,,,,
8359,10/07/24 02:00:00 午後,29.64,,,,
8360,10/07/24 03:00:00 午後,29.665,,,,
8361,10/07/24 04:00:00 午後,29.74,,,,
8362,10/07/24 05:00:00 午後,29.765,,,,
8363,10/07/24 06:00:00 午後,29.715,,,,
8364,10/07/24 07:00:00 午後,29.69,,,,
8365,10/07/24 08:00:00 午後,29.59,,,,
8366,10/07/24 09:00:00 午後,29.54,,,,
8367,10/07/24 10:00:00 午後,29.615,,,,
8368,10/07/24 11:00:00 午後,29.515,,,,
8369,10/08/24 12:00:00 午前,29.59,,,,
8370,10/08/24 01:00:00 午前,29.615,,,,
8371,10/08/24 02:00:00 午前,29.615,,,,
8372,10/08/24 03:00:00 午前,29.615,,,,
8373,10/08/24 04:00:00 午前,29.615,,,,
8374,10/08/24 05:00:00 午前,29.59,,,,
8375,10/08/24 06:00:00 午前,29.565,,,,
8376,10/08/24 07:00:00 午前,29.414,,,,
8377,10/08/24 08:00:00 午前,29.24,,,,
8378,10/08/24 09:00:00 午前,29.389,,,,
8379,10/08/24 10:00:00 午前,29.365,,,,
8380,10/08/24 11:00:00 午前,29.464,,,,
8381,10/08/24 12:00:00 午後,29.464,,,,
8382,10/08/24 01:00:00 午後,29.464,,,,
8383,10/08/24 02:00:00 午後,29.515,,,,
8384,10/08/24 03:00:00 午後,29.439,,,,
8385,10/08/24 04:00:00 午後,29.414,,,,
8386,10/08/24 05:00:00 午後,29.414,,,,
8387,10/08/24 06:00:00 午後,29.414,,,,
8388,10/08/24 07:00:00 午後,29.365,,,,
8389,10/08/24 08:00:00 午後,29.315,,,,
8390,10/08/24 09:00:00 午後,29.34,,,,
8391,10/08/24 10:00:00 午後,29.315,,,,
8392,10/08/24 11:00:00 午後,29.215,,,,
8393,10/09/24 12:00:00 午前,29.24,,,,
8394,10/09/24 01:00:00 午前,29.24,,,,
8395,10/09/24 02:00:00 午前,29.24,,,,
8396,10/09/24 03:00:00 午前,29.24,,,,
8397,10/09/24 04:00:00 午前,29.165,,,,
8398,10/09/24 05:00:00 午前,29.14,,,,
8399,10/09/24 06:00:00 午前,29.19,,,,
8400,10/09/24 07:00:00 午前,29.19,,,,
8401,10/09/24 08:00:00 午前,29.19,,,,
8402,10/09/24 09:00:00 午前,29.065,,,,
8403,10/09/24 10:00:00 午前,29.09,,,,
8404,10/09/24 11:00:00 午前,29.29,,,,
8405,10/09/24 12:00:00 午後,29.414,,,,
8406,10/09/24 01:00:00 午後,29.414,,,,
8407,10/09/24 02:00:00 午後,29.34,,,,
8408,10/09/24 03:00:00 午後,29.215,,,,
8409,10/09/24 04:00:00 午後,29.215,,,,
8410,10/09/24 05:00:00 午後,29.315,,,,
8411,10/09/24 06:00:00 午後,29.265,,,,
8412,10/09/24 07:00:00 午後,29.24,,,,
8413,10/09/24 08:00:00 午後,29.265,,,,
8414,10/09/24 09:00:00 午後,29.29,,,,
8415,10/09/24 10:00:00 午後,29.24,,,,
8416,10/09/24 11:00:00 午後,29.24,,,,
8417,10/10/24 12:00:00 午前,29.29,,,,
8418,10/10/24 01:00:00 午前,29.315,,,,
8419,10/10/24 02:00:00 午前,29.315,,,,
8420,10/10/24 03:00:00 午前,29.265,,,,
8421,10/10/24 04:00:00 午前,29.24,,,,
8422,10/10/24 05:00:00 午前,29.24,,,,
8423,10/10/24 06:00:00 午前,29.215,,,,
8424,10/10/24 07:00:00 午前,29.24,,,,
8425,10/10/24 08:00:00 午前,29.315,,,,
8426,10/10/24 09:00:00 午前,29.29,,,,
8427,10/10/24 10:00:00 午前,29.165,,,,
8428,10/10/24 11:00:00 午前,29.215,,,,
8429,10/10/24 12:00:00 午後,29.34,,,,
8430,10/10/24 01:00:00 午後,29.389,,,,
